Open,High,Low,Close,Volume_sum,ret_1q,vol_4q,max_drawdown_4q,ma4_ratio
19650,19950,15750,17500,11512307,-0.1094147582697201,0.0601594736923471,-0.2768595041322313,-0.1530550514216575
17500,20500,13750,14850,16115994,-0.1514285714285714,0.030493933732917,-0.3028169014084507,-0.189631650750341
14650,15500,13000,13150,7719291,-0.1144781144781145,0.0303006632600762,-0.3307888040712468,-0.1926323867996929
13250,15450,11550,11950,7280511,-0.091254752851711,0.0252423802120197,-0.3171428571428571,-0.1679721496953873
12250,13550,11300,11850,7476736,-0.0083682008368201,0.0606364254855153,-0.202020202020202,-0.084942084942085
11900,16640,11050,14200,10072057,0.1983122362869198,0.1423237116058826,0.0,0.1104594330400781
14170,17440,13120,14110,11661777,-0.006338028169014,0.1233331285810806,-0.006338028169014,0.083093456150451
14110,14500,11770,12180,8443059,-0.1367824238128986,0.1385631744239979,-0.1422535211267606,-0.069163163928162
12040,15200,11760,13280,7758792,0.090311986863711,0.142525744155822,-0.0647887323943662,-0.0120885251999256
1585,2055,1320,1450,153132979,-0.085173501577287,0.1249953049768633,-0.085173501577287,0.0238305383936452
1480,2565,1410,2375,219868958,0.6379310344827587,0.3228500926604143,0.0,0.4126394052044611
2330,3460,1860,2485,546512336,0.0463157894736843,0.3145101257430217,0.0,0.259024699176694
2465,3035,1845,2440,190318359,-0.0181086519114688,0.3328180777706709,-0.0181086519114688,0.1154285714285714
2460,2785,1705,2300,140012951,-0.0573770491803278,0.3266362298641765,-0.0744466800804829,-0.0416666666666666
2300,3580,1805,2240,367470254,-0.026086956521739,0.0435216433998609,-0.0985915492957746,-0.0533544638140517
2245,2655,1565,1620,111619191,-0.2767857142857143,0.122640593583242,-0.3360655737704918,-0.2465116279069767
1670,2465,1420,1880,155146891,0.1604938271604938,0.1792257897017778,-0.1826086956521738,-0.0646766169154229
1880,2085,1680,1831,46659920,-0.026063829787234,0.1794762929141394,-0.1825892857142856,-0.0326244881785761
1830,2960,1755,2895,177386917,0.5811032222829056,0.3617568405217473,0.0,0.4077315827862873
2850,2890,1877,1963,119076862,-0.3219343696027633,0.3781667495378482,-0.3219343696027633,-0.0836737075504726
1964,2210,1806,1981,33286690,0.0091696383087112,0.3774527987726435,-0.3157167530224525,-0.0860438292964244
8840,9680,6940,8190,34043368,-0.0693181818181818,0.1540016652600561,-0.0693181818181818,0.1097560975609757
8230,12500,7690,11550,72164633,0.4102564102564103,0.202024228411903,0.0,0.3025091626726812
11600,17350,10000,11100,129758708,-0.0389610389610389,0.2350202249092569,-0.0389610389610389,0.1200807265388497
10950,16350,9600,15300,64503043,0.3783783783783783,0.2595396999755602,0.0,0.3263979193758126
15700,16750,10400,12450,41216324,-0.1862745098039215,0.2990774699353927,-0.1862745098039215,-0.0119047619047618
12350,12800,7540,8560,11192007,-0.3124497991967871,0.3003700784934697,-0.4405228758169934,-0.2777894958869437
8560,11100,6890,7270,8317099,-0.1507009345794392,0.3054163486915552,-0.5248366013071896,-0.3327214318494722
7310,11350,6810,10100,26509051,0.389270976616231,0.3107226385298156,-0.1887550200803213,0.0526315789473683
10250,14290,9170,12430,46116965,0.2306930693069306,0.3260568613225882,0.0,0.2961418143899896
12500,16150,9430,14260,56100395,0.1472244569589702,0.2266588974678653,0.0,0.2945982750794371
14190,16440,9630,10190,23500009,-0.2854137447405329,0.2885945844260221,-0.2854137447405329,-0.1323967645806726
10190,12320,8420,10780,8554001,0.0578999018645731,0.2266071639655594,-0.244039270687237,-0.0952580780528745
10800,11600,9040,9160,16652239,-0.1557603686635944,0.2296918811018346,-0.1557603686635944,0.0489550529630689
9100,12350,9090,11800,20391212,0.2882096069868995,0.2253657614657257,0.0,0.1717974180734855
11800,13350,10150,10250,16212945,-0.1313559322033898,0.247415853499941,-0.1313559322033898,-0.0252020922491678
10100,11850,9220,10700,9263078,0.0439024390243902,0.2049404147655288,-0.0932203389830508,0.0212359818659031
10650,10750,9310,9960,5473409,-0.0691588785046729,0.1850225887362728,-0.1559322033898305,-0.0671973776633106
9970,11400,7040,7550,7804143,-0.2419678714859438,0.1194384832225171,-0.2943925233644859,-0.2147685907436297
7570,9010,5180,5410,8759757,-0.2834437086092715,0.1525235986813515,-0.494392523364486,-0.3563355145746579
5480,7270,4880,6830,11202956,0.2624768946395563,0.2483239306975843,-0.3142570281124498,-0.0816806722689075
6830,8220,6430,6910,5182747,0.0117130307467057,0.2530757608186645,-0.0847682119205298,0.0352059925093632
6950,8160,6220,7580,8225689,0.0969609261939219,0.2286554443811538,0.0,0.134306023194912
7580,7950,6000,6140,5730935,-0.1899736147757256,0.1882519703696903,-0.1899736147757256,-0.1056081573197378
6060,6500,5480,5920,5050354,-0.0358306188925081,0.120391788794282,-0.2189973614775725,-0.1080979284369114
14000,15500,7090,9630,74773,-0.3358620689655173,0.5189212547200623,-0.3358620689655173,0.0241956926349375
11500,13500,10050,10200,26619,-0.1091703056768559,0.2599066110427958,-0.2153846153846154,-0.0862262038073907
18000,21500,15500,17990,37686,-0.0526592943654554,0.2493987692704697,-0.0526592943654554,0.1909963588215821
147842,167197,111307,128396,125040655,-0.1656420986964376,0.5063737008551144,-0.1656420986964376,0.1072414900795746
127734,130189,98184,109231,63933924,-0.1492647746035702,0.5321962814442494,-0.2901823427732217,-0.0757039199509213
109796,118765,101016,103283,46858129,-0.0544534060843533,0.5115225095052288,-0.3288343319080358,-0.1650457966515492
102621,102716,74016,77199,60465346,-0.2525488221682174,0.0811801005219718,-0.398742951493816,-0.2614461779105448
77679,79316,57080,62567,58468454,-0.1895361338877447,0.0830352879649137,-0.42720473125761,-0.2895764732599069
62182,68246,51786,66033,41344656,0.0553966148289033,0.1379460059722821,-0.3606595470697017,-0.1454306624132108
66802,76909,60160,65263,38878373,-0.0116608362485424,0.1451884945686262,-0.1546134017280016,-0.0369288207126045
66321,68727,57700,58000,29517707,-0.111288172471385,0.1079971228610391,-0.121651295564339,-0.0788643032124607
58400,67600,53600,60200,44950657,0.0379310344827585,0.074853689537594,-0.0883346205685036,-0.0348542662006605
60500,81400,58100,65500,63365635,0.0880398671096345,0.0850657217538632,0.0,0.0523652108947916
65700,73800,60100,63000,58897412,-0.0381679389312976,0.0873570102165815,-0.0381679389312976,0.0214835832995541
6275,6612,4345,4847,17418823,-0.21973599484868,0.819337022082687,-0.21973599484868,-0.1149456769834748
4902,5130,3584,3991,10112459,-0.1766040850010315,0.2095497381024319,-0.357533805537669,-0.241326870069385
3999,4157,3030,3251,8180770,-0.1854171886745176,0.1168087917767071,-0.4766580811332904,-0.289437735642861
3251,4232,2964,3725,39979491,0.1458012919101814,0.1708762295380805,-0.2314833917887353,-0.0577968888326798
3741,3783,2914,3276,12749807,-0.1205369127516778,0.1559961529997932,-0.1791530944625406,-0.0799691076318191
3271,5429,2918,3829,187221033,0.1688034188034188,0.1813308062205702,0.0,0.0877068390029116
3849,6153,3242,3629,236436624,-0.0522329589971272,0.1437367499721375,-0.0522329589971272,0.0039421813403417
3666,3974,2498,2527,35243373,-0.3036649214659686,0.1951966038292339,-0.340036563071298,-0.2377648744438579
2515,3188,2265,2581,24271049,0.0213692125049465,0.1975058559684431,-0.3259336641420737,-0.1784179532070666
2590,2810,2161,2249,10312693,-0.1286323130569546,0.1394202976091514,-0.3802700468448609,-0.181139632259239
2240,2294,1472,1529,5469967,-0.3201422854602045,0.1613386025878682,-0.4075939558310733,-0.3117263110510916
1529,1974,1406,1671,10441605,0.092871157619359,0.1827026387066385,-0.3525765207283998,-0.1676214196762142
7794,9281,6931,7511,4176617,-0.034451729014012,0.2029062802253165,-0.034451729014012,0.1117113783533765
7571,8984,7377,8523,5046188,0.1347357209426174,0.2034352851651409,0.0,0.1083585292109625
8523,9787,6633,6812,10358259,-0.2007509093042355,0.156980833830244,-0.2007509093042355,-0.110269387755102
6797,8076,5756,8002,2576809,0.1746917204932472,0.1720285156361077,-0.0611287105479291,0.0376037344398341
8121,9966,6886,7928,4920709,-0.0092476880779804,0.1698880369249322,-0.0698110993781532,0.0142971373740603
7928,9638,5325,5875,9722178,-0.2589556004036327,0.1969044151570053,-0.2658085478630342,-0.1788097983715972
5860,6886,4298,4477,2594844,-0.2379574468085106,0.2056019937266387,-0.4405148712821795,-0.3186211095046038
4492,5667,4194,4417,1725311,-0.0134018315836497,0.137186689189706,-0.4428607467204843,-0.2215711327488214
4388,6604,3867,5295,8451291,0.1987774507584332,0.2153368997832741,-0.0987234042553191,0.055622009569378
5384,7437,4429,4884,27447280,-0.0776203966005665,0.1808338110724714,-0.0776203966005665,0.0242751533581502
4843,5354,3539,3691,2770696,-0.2442669942669942,0.1832343749807911,-0.3029272898961284,-0.1926505167605402
3691,4670,2870,3489,4705000,-0.0547277160661067,0.1828408509278123,-0.3410764872521247,-0.1960366380551875
12818,14446,6733,11008,175639526,-0.1287003324362831,0.3935812448364388,-0.2379897549494669,-0.0576754339033107
10589,11380,9139,9289,69231799,-0.1561591569767442,0.4047088004949684,-0.3569846324242004,-0.2157375941912742
9336,21365,8861,17280,232177673,0.8602648293680697,0.4987048314535234,0.0,0.376590786879369
16953,17743,10542,11565,82515475,-0.3307291666666666,0.5401913885420111,-0.3307291666666666,-0.0586463717390419
11565,13471,9066,9522,36581803,-0.1766536964980545,0.5463071795270233,-0.4489583333333333,-0.2007722007722008
9520,17464,8648,11287,122371102,0.1853602184415039,0.5299610473314664,-0.3468171296296296,-0.0907479759938776
11425,16860,10776,11891,78635971,0.0535128909364754,0.2307855991159047,0.0,0.0745284084491133
12216,12913,9474,10329,31422908,-0.1313598519888992,0.1678182342079148,-0.1313598519888992,-0.0398103604545772
10085,12979,9715,10660,49103585,0.0320456965824378,0.1299168991479476,-0.1035236733664115,-0.0345733239749134
10660,11965,9491,9890,49150455,-0.0722326454033771,0.0873317830123522,-0.1682785299806576,-0.0750526069675006
9880,10436,8048,8935,36971558,-0.0965621840242669,0.0703646239060311,-0.1618198874296434,-0.1023258150399356
8935,11780,8194,11157,25387516,0.2486849468382763,0.157353670951081,0.0,0.0980758820924168
2135,3360,1700,1910,20435454,-0.1053864168618267,0.1367656896554444,-0.5330073349633252,-0.310158013544018
1890,3050,0,1850,34006873,-0.031413612565445,0.1244754012290897,-0.3707482993197278,-0.1624221844934917
1845,1990,1440,1455,8377245,-0.2135135135135135,0.1084287586123063,-0.3185011709601874,-0.2081632653061225
1490,1835,1190,1600,16145402,0.0996563573883162,0.1315361366911624,-0.1623036649214659,-0.0608950843727073
1600,2445,1480,2010,8566737,0.2562500000000001,0.1992412190701689,0.0,0.1626898047722342
2015,2295,1380,1450,5015417,-0.2786069651741293,0.254405674631414,-0.2786069651741293,-0.1097467382962394
1380,1610,970,1005,2487197,-0.3068965517241379,0.2794184870153568,-0.5,-0.3371805441055234
1005,1530,0,980,5081854,-0.0248756218905472,0.2625124326156253,-0.5124378109452736,-0.2800734618916437
971,1290,688,745,11437689,-0.2397959183673469,0.1280999695305262,-0.4862068965517241,-0.2870813397129187
760,2190,741,1564,29754037,1.099328859060403,0.6560481323898185,0.0,0.4569166278528178
1564,1994,1201,1341,8993760,-0.1425831202046036,0.6237609294885273,-0.1425831202046036,0.1585313174946003
1344,1449,928,1315,4851225,-0.0193885160328113,0.6231864194555423,-0.1592071611253197,0.0594159113796575
2842,3125,2000,2163,462396081,-0.2076923076923077,0.6246762218479543,-0.2076923076923077,0.2645425314235603
2186,2828,1828,2530,245846596,0.169671752196024,0.6362732661909616,-0.0732600732600732,0.1736054737330394
2535,2614,1851,2344,217200648,-0.0735177865612648,0.6744241261335835,-0.1413919413919414,-0.040032763386915
2316,4051,2116,3451,1753301992,0.4722696245733788,0.2987955247640064,0.0,0.3161708619374523
3483,3897,2567,2856,327890525,-0.1724137931034483,0.2873746352356164,-0.1724137931034483,0.0217332975583579
2846,3414,2311,2391,419349258,-0.1628151260504201,0.3075006527112923,-0.3071573456968994,-0.133852562941496
2390,2832,2083,2121,178645276,-0.1129234629861982,0.3119188878351556,-0.3853955375253549,-0.2158240133099177
2176,2651,1758,1819,117572765,-0.1423856671381423,0.026311411408824,-0.3630952380952381,-0.2080113203439643
1814,2958,1702,2586,599875959,0.4216602528862012,0.2812640485474175,0.0,0.1600314006953012
2609,2809,1916,2010,228041178,-0.222737819025522,0.2941881635442342,-0.222737819025522,-0.0581068416119961
2015,2230,1370,1420,175887318,-0.2935323383084577,0.3264979282678892,-0.4508894044856921,-0.2750478621569878
1420,1744,1220,1557,213080934,0.0964788732394366,0.3280640375707142,-0.3979118329466357,-0.1776046480919054
6507,9161,6327,7402,190512938,0.1509874047582025,0.2646746279657022,0.0,0.2725319121502556
7504,11211,0,8456,109774815,0.1423939475817346,0.1913402023181577,0.0,0.2086906803887935
8455,21957,8202,18463,433512138,1.1834200567644275,0.5213505134376768,0.0,0.8122300745975657
18406,30106,17061,22392,252032840,0.2128039863510804,0.5083142735141719,0.0,0.579320437994816
22372,22485,11090,17551,202450874,-0.2161932833154698,0.5987716211112054,-0.2161932833154698,0.0499835482037629
17436,20067,12176,13645,121768706,-0.2225514215714203,0.6615248968783506,-0.3906305823508396,-0.242481020388336
13643,28490,12462,22049,285899182,0.6159032612678637,0.4011954381005064,-0.0153179707038227,0.1660430741568279
22467,29539,20150,20209,201467544,-0.083450496621162,0.400155879420718,-0.083450496621162,0.100498271026765
20797,104183,20718,97807,440253172,3.8397743579593246,1.9039209509126904,0.0,1.5452345325613166
99671,160887,92706,147938,394511269,0.5125502264664084,1.7727204357349222,0.0,1.0546730416002612
151469,301957,150880,176780,330660386,0.1949600508321054,1.832129403834504,0.0,0.5971666960296702
174620,182077,115760,126944,167726495,-0.2819097182939246,1.8775606132972555,-0.2819097182939246,-0.0758787119928512
19023,22026,16760,17421,19740035,-0.0753184713375796,0.1748643459581954,-0.0931285788651743,-0.0119108388633656
17373,21776,17085,18761,18933680,0.076918661385684,0.1544000949334665,-0.0233732431025507,0.0109386787369327
18904,20817,16941,18283,21379540,-0.0254783860135386,0.063624512963434,-0.0295647558386411,-0.0023600027283268
28284,31008,25173,29886,19005296,0.0637479978643886,0.2532567032191944,0.0,0.2580268350434096
29397,30275,22170,23440,14685218,-0.2156862745098039,0.3198882737088309,-0.2156862745098039,-0.0596164647356174
24953,26174,16260,16505,14496894,-0.2958617747440273,0.3760152031777621,-0.4477347252894331,-0.3258174539958745
13868,15567,12559,13634,10587006,-0.0168733775598499,0.1175642636743699,-0.4183447098976109,-0.1914243776594956
13477,15626,11524,13497,15668919,-0.0100484083907876,0.1356856920061101,-0.1822478036958497,-0.061143572621035
13506,18448,12383,16320,58037079,0.2091575905756835,0.1522418872776759,0.0,0.1388893735061671
12600,14350,10000,10700,8580375,-0.1832061068702289,0.1518272863549502,-0.3611940298507462,-0.2051996285979572
10700,12400,10000,12250,6977762,0.1448598130841121,0.1636892844461765,-0.0789473684210526,-0.0070921985815602
12300,16100,9700,9980,17679761,-0.1853061224489796,0.1579768981492014,-0.2381679389312977,-0.132739517705844
9890,9980,7540,8700,1786822,-0.1282565130260521,0.1574557732280779,-0.2897959183673469,-0.1640643766514532
8700,10550,7200,9730,4665419,0.1183908045977011,0.1684794897775658,-0.2057142857142857,-0.0427939006394491
9820,9820,6230,8070,3314328,-0.170606372045221,0.1419654717564435,-0.1913827655310621,-0.1151315789473684
8370,8540,5510,5860,2947438,-0.2738537794299875,0.1662984723252505,-0.3977389516957862,-0.2756489493201484
6100,11250,5710,10550,40215659,0.8003412969283277,0.4838841218795665,0.0,0.2335574393452206
10400,11200,8510,8760,16692619,-0.1696682464454976,0.5048983796013222,-0.1696682464454976,0.0541516245487365
8810,11050,8000,8500,8160480,-0.0296803652968036,0.4893721678839235,-0.1943127962085308,0.0098010098010097
8560,10300,6940,6980,14605540,-0.1788235294117647,0.4682006639445853,-0.3383886255924171,-0.1974705375107789
7000,8390,6090,6770,9004460,-0.0300859598853868,0.0834317851570215,-0.2271689497716894,-0.126733311834892
9508,10159,8682,9033,2977364,-0.0524493863421797,0.2396351071428329,-0.0766636001226617,-0.0474533375514077
9033,18366,9008,16289,9281566,0.8032768736853759,0.4122745208385794,0.0,0.4596532102692772
16264,29026,15013,18466,15535440,0.1336484744305972,0.4008670260730824,0.0,0.3852703437669962
18766,22695,15313,19767,8843307,0.0704538069966425,0.3842124463290152,0.0,0.244087797970262
20018,22770,17365,20068,5953587,0.0152273992006879,0.3682753597925438,0.0,0.0761764311569914
20093,24997,11610,11860,6111421,-0.4090093681482958,0.24586689799766,-0.4090093681482958,-0.3238408802611137
11935,13712,8207,8908,2265763,-0.2489038785834738,0.2255179516580665,-0.5561092286226829,-0.4120423081365608
9033,12035,8132,9808,6089178,0.1010327795240233,0.235467116395876,-0.5112617101853698,-0.225337651054419
9858,18366,9308,13762,23511014,0.4031402936378467,0.363346718097833,0.0,0.2415535206820334
13787,14212,10684,11084,5723580,-0.1945938090393838,0.3009037689918684,-0.1945938090393838,0.0177677792571506
11260,13962,9148,10059,11362408,-0.0924756405629736,0.2629098182939541,-0.2690742624618515,-0.1001274797038892
10034,10184,8337,9433,3280211,-0.0622328263246844,0.2658877473690723,-0.3145618369423049,-0.1489918354458929
12157,19090,11571,16942,19960605,0.4105403380234784,0.5314817947298173,0.0,0.2538252326592536
17186,21336,16746,18651,21072747,0.1008735686459685,0.2170026877838999,0.0,0.2524594567370648
18748,26902,16551,22948,23342032,0.2303897914320947,0.1758061224401894,0.0,0.3010545413312167
22801,31736,20848,31102,15537384,0.3553250827958862,0.1379991859727968,0.0,0.3878161150340795
30759,42673,29099,40427,17792145,0.299819947270272,0.1097762422017637,0.0,0.4294250760200835
40329,42233,26850,27650,15576172,-0.3160511539317783,0.3098589954783436,-0.3160511539317783,-0.0943853529522545
28100,29800,22700,23350,6324409,-0.1555153707052441,0.3325637837359684,-0.4224157122715017,-0.2377314758138889
23650,30100,21250,21550,5952286,-0.0770877944325482,0.2610416666049274,-0.4669404111113859,-0.2370128433220921
21550,29550,19700,25050,9674860,0.1624129930394431,0.1992471499606504,-0.0940325497287523,0.0266393442622949
25150,34650,24500,31850,13048036,0.2714570858283434,0.2000561551914131,0.0,0.2514734774066798
31850,60000,31300,49950,24010142,0.5682888540031397,0.2677203308157007,0.0,0.5560747663551402
49950,56200,41200,43350,8582306,-0.1321321321321321,0.2893909657536478,-0.1321321321321321,0.1544607190412783
2170,3250,2135,2755,658505728,0.275462962962963,0.1466606617180393,0.0,0.4056122448979591
2780,3540,2550,2900,311812837,0.0526315789473683,0.1305205852958705,0.0,0.2333864965443912
2870,3020,2085,2375,107854937,-0.1810344827586206,0.2422419852786363,-0.1810344827586206,-0.0677134445534838
2435,2590,1800,2085,28064450,-0.1221052631578947,0.2050832520746917,-0.2810344827586206,-0.1754819574888778
2075,3035,2015,2415,336859016,0.1582733812949639,0.1563936397315904,-0.1672413793103447,-0.0117647058823529
2405,2420,1440,1565,47936673,-0.3519668737060041,0.2120562079376581,-0.3519668737060041,-0.2582938388625592
1575,2200,1345,1385,56279618,-0.1150159744408946,0.2087016851728849,-0.4265010351966873,-0.2563758389261745
1415,2090,1235,1575,183402775,0.1371841155234656,0.2405715851913069,-0.3478260869565217,-0.0922190201729106
1550,1890,1485,1614,27959952,0.0247619047619047,0.2107764387958673,0.0,0.0516370744420915
1614,1893,1520,1583,28936207,-0.0192069392812886,0.104623247437585,-0.0192069392812886,0.0284229332467109
1583,1775,1209,1248,31239865,-0.211623499684144,0.1453728308296644,-0.2267657992565055,-0.1707641196013288
1240,1269,1088,1200,3651284,-0.0384615384615384,0.1037579151904252,-0.2565055762081785,-0.149689991142604
20850,25500,20300,22100,25109153,0.0754257907542579,0.2766473494463716,0.0,0.3475609756097562
22100,31550,20500,26350,26438716,0.1923076923076923,0.255416581726822,0.0,0.2940454266421117
26300,29300,21400,27650,17530835,0.049335863377609,0.2794588010163557,0.0,0.1443352302121054
27400,28700,18850,21850,13381833,-0.2097649186256781,0.169536708783821,-0.2097649186256781,-0.1077080142930065
21850,25400,17200,23650,17860980,0.0823798627002287,0.170235413088882,-0.1446654611211573,-0.0492462311557788
23650,26100,15000,16000,9426980,-0.3234672304439746,0.1979469457268957,-0.4213381555153707,-0.2821088053841839
16000,19750,14350,17550,6081559,0.096875,0.2109333210948236,-0.2579281183932347,-0.111954459203036
18050,18800,14400,17050,5273573,-0.0284900284900284,0.1950704222255342,-0.2790697674418605,-0.0814814814814814
16600,21800,15950,18450,10792857,0.0821114369501465,0.1950128699026751,0.0,0.0687907313540912
18600,18750,16070,16950,6332957,-0.08130081300813,0.086316375454245,-0.08130081300813,-0.0314285714285714
16910,17510,14010,16130,6592254,-0.0483775811209439,0.0708472913738061,-0.1257452574525744,-0.0592009332166812
15910,16760,14710,15240,3641108,-0.055176689398636,0.0732527666232796,-0.1739837398373983,-0.0870151265538415
5140,6920,4800,5380,28326158,0.0738522954091815,0.1275154987069836,0.0,0.1721132897603485
5420,8270,5380,7230,21336092,0.3438661710037174,0.1497710049433994,0.0,0.3032897701667418
7290,8300,5500,6800,35149099,-0.0594744121715076,0.1681835477414785,-0.0594744121715076,0.1138411138411139
6770,9440,5850,8030,55182628,0.1808823529411765,0.1705768797114169,0.0,0.1705539358600583
8090,13450,6900,12000,43009415,0.4943960149439601,0.2371253581501333,0.0,0.4092777451556078
11800,12250,7220,7800,12564276,-0.35,0.3584783188157492,-0.35,-0.0990470690153046
7930,10100,6010,6200,7475264,-0.2051282051282051,0.3821493644874538,-0.4833333333333333,-0.2712312665295328
6350,9340,5580,7900,9033752,0.2741935483870967,0.3969868445541754,-0.3416666666666667,-0.0678466076696164
7970,11940,7740,11000,15340883,0.3924050632911393,0.3608485385535238,0.0,0.337386018237082
11130,17500,8950,14110,17412411,0.2827272727272727,0.2662821689462262,0.0,0.4394287171639888
14250,16390,9450,9900,9782447,-0.2983699503897945,0.312082930594563,-0.2983699503897945,-0.0771381962246562
9800,14300,8520,12500,32767380,0.2626262626262625,0.3107566918977348,-0.1141034727143869,0.0524100189433802
35150,39500,32000,37900,7257832,0.0813124108416547,0.189267685683669,0.0,0.1793076623881757
37900,42500,32650,35300,4876571,-0.0686015831134564,0.130249194193689,-0.0686015831134564,0.0348112861854159
35300,36650,30500,32600,5777424,-0.0764872521246459,0.1507209038052619,-0.1398416886543535,-0.0741924032658857
32300,36100,30250,35400,5021422,0.0858895705521471,0.0902274082924918,-0.0659630606860158,0.0028328611898016
35500,39800,31550,35950,9307235,0.0155367231638419,0.0768077267304775,0.0,0.0326750448833033
35550,41650,31200,32300,6193410,-0.1015299026425591,0.0862370550002474,-0.1015299026425591,-0.051743119266055
32500,33350,24350,24800,4749849,-0.2321981424148607,0.1394652652679125,-0.3101529902642559,-0.2277150642273258
25650,32950,24850,28400,3978271,0.1451612903225807,0.1612995561989563,-0.2100139082058414,-0.0646356525319061
28600,31050,24250,28500,4401282,0.0035211267605634,0.1599458511551138,-0.1176470588235294,0.0
28600,32250,25450,31350,4783619,0.1,0.1682579795580362,0.0,0.1092436974789916
31000,33750,25050,26050,4862256,-0.1690590111642743,0.1391404279916426,-0.1690590111642743,-0.0883639545056867
25550,31000,24800,30050,3187175,0.1535508637236085,0.141697617255409,-0.0414673046251993,0.0366537300560585
3350,3575,3225,3425,11479781,0.0269865067466266,0.1345854442272603,0.0,0.0359168241965972
3465,3795,3420,3645,13401176,0.0642335766423358,0.0525104754667031,0.0,0.0756178531907045
3650,3660,2900,3100,7535903,-0.1495198902606309,0.1010933673096193,-0.1495198902606309,-0.0818215475749722
3100,3240,2900,3080,5075676,-0.0064516129032258,0.0934591857738635,-0.1550068587105624,-0.070188679245283
3105,3505,2800,3380,21793828,0.0974025974025973,0.1095491018030968,-0.0727023319615912,0.0238546005301021
3380,4975,2520,2700,139441992,-0.2011834319526627,0.1360049520283072,-0.2011834319526627,-0.1190864600326264
2685,3090,2525,2630,8326544,-0.0259259259259259,0.123883063890745,-0.2218934911242603,-0.1077184054283291
2685,2870,2500,2700,5707460,0.0266159695817489,0.1273913588816201,-0.2011834319526627,-0.0534618755477651
2680,2890,2575,2820,4580047,0.0444444444444445,0.1121648001629123,0.0,0.0396313364055298
2820,3315,2820,3040,14747455,0.0780141843971631,0.0434000237962808,0.0,0.0866845397676496
3050,3280,2500,3025,13082192,-0.0049342105263158,0.0346418101126714,-0.0049342105263158,0.0444540353905913
3020,3195,2675,3100,14156864,0.0247933884297519,0.0348185325332002,0.0,0.0346266166040885
6322,7620,6006,6872,1217881,0.0808430324001259,0.0693221376021721,0.0,0.140297021488426
6872,8387,6195,7540,5454395,0.0972060535506402,0.0630046269263409,0.0,0.1496093005526968
7539,7846,6448,7404,2710796,-0.0180371352785145,0.074969466030393,-0.0180371352785145,0.051181940796479
7386,8017,5880,6295,2478261,-0.1497839005942733,0.1136060658719843,-0.1651193633952254,-0.1042652342499377
6304,7666,6078,7340,5642054,0.1660047656870531,0.138434523044161,-0.026525198938992,0.0273277581440918
7340,7920,5140,5640,3283486,-0.2316076294277929,0.1735305469156841,-0.2382495948136143,-0.15439109411897
5580,6190,5010,5180,2753226,-0.0815602836879432,0.1715056711016492,-0.2942779291553133,-0.152729503169086
5270,7040,4690,5180,5385799,0.0,0.165768420922034,-0.2942779291553133,-0.1122536418166237
5180,6510,5000,5430,5112007,0.0482625482625482,0.1225829438478484,-0.0372340425531915,0.0135324311712552
5430,6200,5220,5650,3058312,0.0405156537753221,0.0594694516945964,0.0,0.0541044776119403
5650,5890,5000,5350,1149155,-0.0530973451327433,0.0464465245862063,-0.0530973451327433,-0.0097177232762609
5300,6420,5100,5250,10101700,-0.0186915887850467,0.0485363661229994,-0.0707964601769911,-0.0313653136531365
23150,23900,18250,20200,4317371,-0.1293103448275862,0.3220803261173879,-0.2170542635658915,-0.0906021384355655
20250,23000,19250,22300,2972949,0.103960396039604,0.2056784060370582,-0.1356589147286822,-0.0251366120218579
22500,25000,19700,20000,2304052,-0.1031390134529147,0.1082923692205314,-0.1379310344827586,-0.0665110851808634
20150,23600,18300,20000,4302423,0.0,0.106519531801677,-0.1031390134529147,-0.0303030303030302
20000,20050,16450,17800,955655,-0.1099999999999999,0.1009379799937918,-0.2017937219730942,-0.1111111111111111
17800,18200,14000,14750,723732,-0.1713483146067416,0.0710405392598667,-0.2624999999999999,-0.1867677463818056
14650,15650,13150,13350,444110,-0.094915254237288,0.0708886029760508,-0.3325,-0.1896813353566009
13550,14450,12850,13550,294559,0.0149812734082397,0.0775937383848164,-0.2387640449438202,-0.088309503784693
13450,15410,12600,13350,888761,-0.014760147601476,0.0838983622036022,-0.094915254237288,-0.029090909090909
13350,13450,12550,12980,1092779,-0.0277153558052434,0.0464518621326544,-0.0420664206642066,-0.0246101822280668
12990,13100,11860,12470,670501,-0.0392912172573189,0.0233749668080592,-0.0797047970479705,-0.0471824259789875
12460,13110,11900,12430,430836,-0.0032076984763432,0.0156517199336502,-0.0689138576779025,-0.0294749170407964
5760,6960,5560,6210,4457716,0.078125,0.0670309148449802,0.0,0.0957212174680193
6070,6380,5850,5960,10073093,-0.0165016501650164,0.0533396335809409,-0.040257648953301,-0.0062526052521884
6250,6890,5780,5800,12435057,-0.0690208667736758,0.0470314184709483,-0.0690208667736758,-0.0353430353430352
5550,5550,4700,5200,2436744,-0.0458715596330274,0.0527290526636702,-0.1653290529695024,-0.0828924162257496
4960,5460,4885,5150,2211116,0.0362173038229376,0.0437859849522792,-0.055045871559633,-0.0081848820414058
5020,5120,4810,4855,1875432,-0.029,0.0358876769779034,-0.0572815533980582,-0.027784730913642
2703,3219,2457,2824,34145894,0.0409141172134168,0.0718761017831571,0.0,0.0778625954198473
2833,3296,2722,3108,23135833,0.1005665722379602,0.0727499322640623,0.0,0.0983302411873841
